"","week","date","state","residential","work","retail_rec","grocery_pharmacy","parks","transit"
"111",19,2020-05-05,"Delaware",16.1666666666667,-42.1666666666667,-29.5,-10.5,1.33333333333333,-42
"112",20,2020-05-12,"Delaware",16.5,-43.25,-26.5,-9,32.5,-38.5
"113",7,2020-02-11,"District of Columbia",3,-18,-2,-5,23.6666666666667,-12.6666666666667
"114",8,2020-02-18,"District of Columbia",0.714285714285714,-1.42857142857143,-1.14285714285714,-3.28571428571429,14,0.571428571428571
"115",9,2020-02-25,"District of Columbia",-0.571428571428571,1.71428571428571,1.42857142857143,-2.85714285714286,-2.57142857142857,3
"116",10,2020-03-03,"District of Columbia",-0.285714285714286,1,7.14285714285714,2.85714285714286,11.7142857142857,3.42857142857143
"117",11,2020-03-10,"District of Columbia",5.14285714285714,-13.7142857142857,-15,4,-13,-21.2857142857143
"118",12,2020-03-17,"District of Columbia",19.4285714285714,-52.1428571428571,-51.4285714285714,-15.7142857142857,-28.2857142857143,-62
"119",13,2020-03-24,"District of Columbia",23.4285714285714,-60,-60.2857142857143,-27.5714285714286,-51.1428571428571,-71.2857142857143
"120",14,2020-03-31,"District of Columbia",24.8571428571429,-63,-61.8571428571429,-29.5714285714286,-58.2857142857143,-74.4285714285714
"121",15,2020-04-07,"District of Columbia",25.5714285714286,-64.7142857142857,-66,-35,-65,-75.8571428571429
"122",16,2020-04-14,"District of Columbia",25.1428571428571,-62.8571428571429,-64.2857142857143,-31.8571428571429,-59,-75.2857142857143
"123",17,2020-04-21,"District of Columbia",25.1428571428571,-63.4285714285714,-64.7142857142857,-33.5714285714286,-63.5714285714286,-75.5714285714286
"124",18,2020-04-28,"District of Columbia",22.5714285714286,-60.8571428571429,-61.1428571428571,-27.5714285714286,-53.5714285714286,-73.8571428571429
"125",19,2020-05-05,"District of Columbia",23.1428571428571,-60,-60.5714285714286,-25.7142857142857,-58.1428571428571,-73.1428571428571
"126",20,2020-05-12,"District of Columbia",22.25,-59,-59,-23.5,-41.5,-70.75
"127",7,2020-02-11,"Florida",1,-7.33333333333333,3.66666666666667,0.666666666666667,13.6666666666667,1.33333333333333
"128",8,2020-02-18,"Florida",0.142857142857143,1,2.71428571428571,0.714285714285714,9.42857142857143,3.42857142857143
"129",9,2020-02-25,"Florida",-0.714285714285714,1.42857142857143,6,4.28571428571429,4.14285714285714,5.28571428571429
"130",10,2020-03-03,"Florida",0,1,5,5,8.42857142857143,1
"131",11,2020-03-10,"Florida",1.85714285714286,-4.42857142857143,-0.571428571428571,13,11.7142857142857,-7
"132",12,2020-03-17,"Florida",11.5714285714286,-29,-28.7142857142857,0.857142857142857,-17.1428571428571,-36
"133",13,2020-03-24,"Florida",16.4285714285714,-40.5714285714286,-43,-18.1428571428571,-39.4285714285714,-53.8571428571429
"134",14,2020-03-31,"Florida",18.2857142857143,-45.2857142857143,-46,-20.5714285714286,-50.7142857142857,-58.8571428571429
"135",15,2020-04-07,"Florida",19,-48.2857142857143,-49.5714285714286,-25.7142857142857,-50.7142857142857,-60.7142857142857
"136",16,2020-04-14,"Florida",18.4285714285714,-44.8571428571429,-45.2857142857143,-22.8571428571429,-53.4285714285714,-58.7142857142857
"137",17,2020-04-21,"Florida",17.5714285714286,-43.7142857142857,-43.1428571428571,-21,-47.5714285714286,-56.8571428571429
"138",18,2020-04-28,"Florida",14.8571428571429,-41,-37.7142857142857,-15.7142857142857,-34.2857142857143,-52.2857142857143
"139",19,2020-05-05,"Florida",13.8571428571429,-37.2857142857143,-32.7142857142857,-10.5714285714286,-29,-49.4285714285714
"140",20,2020-05-12,"Florida",13.8,-36.4,-31,-12.8,-27.2,-48
"141",7,2020-02-11,"Georgia",1.33333333333333,-7,2.33333333333333,-1,15.6666666666667,-0.333333333333333
"142",8,2020-02-18,"Georgia",1,-1.14285714285714,-0.571428571428571,-2.28571428571429,1.85714285714286,1.71428571428571
"143",9,2020-02-25,"Georgia",-1.28571428571429,2.14285714285714,9,4.28571428571429,18.5714285714286,5.42857142857143
"144",10,2020-03-03,"Georgia",-0.428571428571429,1.28571428571429,6.57142857142857,4.42857142857143,26.2857142857143,2.14285714285714
"145",11,2020-03-10,"Georgia",2,-5.71428571428571,-0.285714285714286,16.4285714285714,23.7142857142857,-6.71428571428571
"146",12,2020-03-17,"Georgia",12,-28.8571428571429,-26,3.71428571428571,12,-30.8571428571429
"147",13,2020-03-24,"Georgia",15.7142857142857,-39.5714285714286,-36,-9.71428571428571,6.57142857142857,-44.1428571428571
"148",14,2020-03-31,"Georgia",17.8571428571429,-45.2857142857143,-39,-7.71428571428571,-12.2857142857143,-50
"149",15,2020-04-07,"Georgia",18.4285714285714,-48.7142857142857,-42,-15.7142857142857,-11.5714285714286,-53.2857142857143
"150",16,2020-04-14,"Georgia",17.1428571428571,-43.8571428571429,-34.4285714285714,-12.8571428571429,-4.85714285714286,-50.1428571428571
"151",17,2020-04-21,"Georgia",16.4285714285714,-42,-31.7142857142857,-10.8571428571429,3.85714285714286,-48.4285714285714
"152",18,2020-04-28,"Georgia",13.2857142857143,-39.1428571428571,-23.1428571428571,-4.14285714285714,18.5714285714286,-42.7142857142857
"153",19,2020-05-05,"Georgia",12.5714285714286,-36.2857142857143,-18.7142857142857,1.14285714285714,18,-40.7142857142857
"154",20,2020-05-12,"Georgia",12.25,-34.25,-18,-1.75,43.75,-37.75
"155",7,2020-02-11,"Hawaii",3.33333333333333,-16.3333333333333,3.66666666666667,0.333333333333333,16,2
"156",8,2020-02-18,"Hawaii",0.142857142857143,0.714285714285714,1.14285714285714,-0.571428571428571,8.14285714285714,2.57142857142857
"157",9,2020-02-25,"Hawaii",0.142857142857143,1,1.57142857142857,1.71428571428571,0.285714285714286,-0.714285714285714
"158",10,2020-03-03,"Hawaii",0.285714285714286,1.14285714285714,-0.285714285714286,2.85714285714286,-0.142857142857143,-3.57142857142857
"159",11,2020-03-10,"Hawaii",2.57142857142857,-4,-4.85714285714286,4.71428571428571,-7.71428571428571,-8.85714285714286
"160",12,2020-03-17,"Hawaii",13.2857142857143,-28.4285714285714,-30.2857142857143,-7.28571428571429,-38,-34.4285714285714
"161",13,2020-03-24,"Hawaii",21,-46,-51.2857142857143,-31.2857142857143,-66,-63.4285714285714
"162",14,2020-03-31,"Hawaii",21.2857142857143,-47.7142857142857,-50.8571428571429,-27.4285714285714,-65.1428571428571,-69.1428571428571
"163",15,2020-04-07,"Hawaii",22,-51.2857142857143,-54.4285714285714,-30.4285714285714,-66.8571428571429,-70.7142857142857
"164",16,2020-04-14,"Hawaii",21,-47.4285714285714,-52.8571428571429,-29.8571428571429,-64.1428571428571,-69.7142857142857
"165",17,2020-04-21,"Hawaii",20.4285714285714,-46.5714285714286,-51.2857142857143,-29.5714285714286,-60.8571428571429,-69.1428571428571
"166",18,2020-04-28,"Hawaii",17.8571428571429,-44.4285714285714,-48.2857142857143,-25.4285714285714,-55.5714285714286,-66.8571428571429
"167",19,2020-05-05,"Hawaii",17.5714285714286,-41.5714285714286,-45.8571428571429,-20.4285714285714,-50.2857142857143,-65.2857142857143
"168",20,2020-05-12,"Hawaii",17.5,-40,-45.25,-22.75,-45.25,-65
"169",7,2020-02-11,"Idaho",1,-9,8,3.33333333333333,21.6666666666667,0
"170",8,2020-02-18,"Idaho",-0.714285714285714,3,5,4.14285714285714,24.5714285714286,7.42857142857143
"171",9,2020-02-25,"Idaho",-1.71428571428571,3.57142857142857,10.7142857142857,9,33.7142857142857,9.28571428571429
"172",10,2020-03-03,"Idaho",-1.28571428571429,3.57142857142857,9.71428571428571,12,39.8571428571429,9.28571428571429
"173",11,2020-03-10,"Idaho",0.571428571428571,-1,4.28571428571429,23.7142857142857,42,3.42857142857143
"174",12,2020-03-17,"Idaho",8.14285714285714,-24.5714285714286,-18.5714285714286,10.1428571428571,75.4285714285714,-10.5714285714286
"175",13,2020-03-24,"Idaho",14,-38.5714285714286,-37.5714285714286,-9.42857142857143,19.1428571428571,-26.5714285714286
"176",14,2020-03-31,"Idaho",15.1428571428571,-42.1428571428571,-38.5714285714286,-10.7142857142857,23.1428571428571,-31
"177",15,2020-04-07,"Idaho",13.5714285714286,-42.7142857142857,-36.5714285714286,-7.28571428571429,70.1428571428571,-30.8571428571429
"178",16,2020-04-14,"Idaho",12.5714285714286,-38.7142857142857,-26.8571428571429,-5.14285714285714,77.1428571428571,-26.8571428571429
"179",17,2020-04-21,"Idaho",11.8571428571429,-37.4285714285714,-25.2857142857143,-2.57142857142857,79.5714285714286,-21.4285714285714
"180",18,2020-04-28,"Idaho",8.42857142857143,-34.8571428571429,-17.5714285714286,2.28571428571429,107,-14.4285714285714
"181",19,2020-05-05,"Idaho",8.83333333333333,-32.8333333333333,-12.5,11.1666666666667,129.333333333333,-8.83333333333333
"182",20,2020-05-12,"Idaho",11,-34.3333333333333,-15.6666666666667,6.33333333333333,81.3333333333333,-10
"183",7,2020-02-11,"Illinois",1.33333333333333,-6,4.66666666666667,0.666666666666667,8.33333333333333,-2.33333333333333
"184",8,2020-02-18,"Illinois",-0.714285714285714,2.71428571428571,3.85714285714286,3.14285714285714,24.5714285714286,3.71428571428571
"185",9,2020-02-25,"Illinois",-0.714285714285714,1.57142857142857,7.14285714285714,5.71428571428571,23.8571428571429,3.85714285714286
"186",10,2020-03-03,"Illinois",-1.14285714285714,2.71428571428571,8.57142857142857,9.14285714285714,46,4.28571428571429
"187",11,2020-03-10,"Illinois",2.28571428571429,-4.28571428571429,0,26.2857142857143,9.42857142857143,-9
"188",12,2020-03-17,"Illinois",15.7142857142857,-36.2857142857143,-40.4285714285714,2.14285714285714,-19.8571428571429,-43
"189",13,2020-03-24,"Illinois",19.4285714285714,-46.2857142857143,-47.7142857142857,-16.4285714285714,-15.1428571428571,-52.8571428571429
"190",14,2020-03-31,"Illinois",19.1428571428571,-47.7142857142857,-45,-11,-0.142857142857143,-51.4285714285714
"191",15,2020-04-07,"Illinois",19.7142857142857,-50.2857142857143,-47,-12.5714285714286,-2.42857142857143,-52.5714285714286
"192",16,2020-04-14,"Illinois",19,-46.2857142857143,-42.1428571428571,-13.4285714285714,-4.42857142857143,-50.4285714285714
"193",17,2020-04-21,"Illinois",18.5714285714286,-45.7142857142857,-40.7142857142857,-12.1428571428571,-1.71428571428571,-49.4285714285714
"194",18,2020-04-28,"Illinois",16,-43.7142857142857,-35.5714285714286,-7.71428571428571,22.1428571428571,-44.2857142857143
"195",19,2020-05-05,"Illinois",16.2857142857143,-42.2857142857143,-34.2857142857143,-2.28571428571429,8.85714285714286,-43.8571428571429
"196",20,2020-05-12,"Illinois",15.75,-41.25,-33,-5.25,40.5,-40.5
"197",7,2020-02-11,"Indiana",0.666666666666667,-4,7.33333333333333,1.33333333333333,15.3333333333333,4.66666666666667
"198",8,2020-02-18,"Indiana",-0.428571428571429,2.28571428571429,5,1,24.1428571428571,5.85714285714286
"199",9,2020-02-25,"Indiana",-0.428571428571429,1.28571428571429,9,4.42857142857143,17,7.85714285714286
"200",10,2020-03-03,"Indiana",-1.14285714285714,2.28571428571429,12.1428571428571,8.28571428571429,57.1428571428571,10.5714285714286
"201",11,2020-03-10,"Indiana",1.85714285714286,-3.57142857142857,1,16.8571428571429,21.1428571428571,2.71428571428571
"202",12,2020-03-17,"Indiana",11.4285714285714,-27,-31.5714285714286,5.42857142857143,9.71428571428571,-14.2857142857143
"203",13,2020-03-24,"Indiana",17,-41.7142857142857,-43.1428571428571,-17.5714285714286,28.8571428571429,-27.5714285714286
"204",14,2020-03-31,"Indiana",16.8571428571429,-44.4285714285714,-39.4285714285714,-12.8571428571429,49.5714285714286,-27.8571428571429
"205",15,2020-04-07,"Indiana",17.2857142857143,-46.5714285714286,-41,-13.5714285714286,38.5714285714286,-29.8571428571429
"206",16,2020-04-14,"Indiana",16.5714285714286,-42.1428571428571,-33.5714285714286,-10.8571428571429,31.8571428571429,-26.5714285714286
"207",17,2020-04-21,"Indiana",15.4285714285714,-41.5714285714286,-30.1428571428571,-8.57142857142857,53.1428571428571,-23.1428571428571
"208",18,2020-04-28,"Indiana",13,-38.8571428571429,-23.2857142857143,-1.71428571428571,84.1428571428571,-16.2857142857143
"209",19,2020-05-05,"Indiana",12.8571428571429,-35.1428571428571,-20.5714285714286,3.14285714285714,52.5714285714286,-14.7142857142857
"210",20,2020-05-12,"Indiana",11.75,-32.25,-14.5,1,94.75,-9.25
"211",7,2020-02-11,"Iowa",0.666666666666667,-1,5.33333333333333,12,10.6666666666667,-3.66666666666667
"212",8,2020-02-18,"Iowa",-0.857142857142857,3.14285714285714,3.85714285714286,10,22.5714285714286,0.571428571428571
"213",9,2020-02-25,"Iowa",-1.28571428571429,3.57142857142857,8.71428571428571,12.4285714285714,31.1428571428571,2.85714285714286
"214",10,2020-03-03,"Iowa",-1.57142857142857,4.14285714285714,9,16.1428571428571,52.1428571428571,8
"215",11,2020-03-10,"Iowa",0.857142857142857,-1.57142857142857,2.57142857142857,27,24.7142857142857,3.71428571428571
"216",12,2020-03-17,"Iowa",11.7142857142857,-25.8571428571429,-36.2857142857143,8.85714285714286,12,-13.4285714285714
"217",13,2020-03-24,"Iowa",14.5714285714286,-33.1428571428571,-40.7142857142857,-6.42857142857143,53.5714285714286,-20.8571428571429
"218",14,2020-03-31,"Iowa",14.7142857142857,-35.8571428571429,-39.1428571428571,-0.428571428571429,68.4285714285714,-21.8571428571429
"219",15,2020-04-07,"Iowa",15.5714285714286,-40,-43.7142857142857,-5.42857142857143,47.1428571428571,-26.4285714285714
"220",16,2020-04-14,"Iowa",14.7142857142857,-35.4285714285714,-35.1428571428571,-1,55.2857142857143,-25.2857142857143
"221",17,2020-04-21,"Iowa",13.1428571428571,-35.5714285714286,-30.4285714285714,2.57142857142857,120.714285714286,-18.1428571428571
"222",18,2020-04-28,"Iowa",11.4285714285714,-34.2857142857143,-24.7142857142857,10.4285714285714,119.285714285714,-13.7142857142857
"223",19,2020-05-05,"Iowa",12,-32.1428571428571,-24,16.7142857142857,84.7142857142857,-12.5714285714286
"224",20,2020-05-12,"Iowa",11.5,-30.25,-21.75,12.75,133.5,-9
"225",7,2020-02-11,"Kansas",0.666666666666667,-4,8.66666666666667,1,29,3.33333333333333
"226",8,2020-02-18,"Kansas",-0.571428571428571,3,4.57142857142857,-1.14285714285714,16,1.28571428571429
"227",9,2020-02-25,"Kansas",-2,4.28571428571429,11.7142857142857,4.71428571428571,47.8571428571429,7.14285714285714
"228",10,2020-03-03,"Kansas",-2,3.57142857142857,11.7142857142857,6.42857142857143,60.7142857142857,11.7142857142857
"229",11,2020-03-10,"Kansas",1.57142857142857,-5.42857142857143,2.57142857142857,16.5714285714286,28,6.85714285714286
"230",12,2020-03-17,"Kansas",10.2857142857143,-25.2857142857143,-25.2857142857143,12.1428571428571,33.4285714285714,-8.85714285714286
"231",13,2020-03-24,"Kansas",14.7142857142857,-36.2857142857143,-38.4285714285714,-11.8571428571429,67.1428571428571,-20
"232",14,2020-03-31,"Kansas",16,-40.8571428571429,-40.5714285714286,-12.5714285714286,39,-25.1428571428571
"233",15,2020-04-07,"Kansas",15.7142857142857,-43.2857142857143,-40.1428571428571,-14.2857142857143,60,-25.5714285714286
"234",16,2020-04-14,"Kansas",15.1428571428571,-39.2857142857143,-33.1428571428571,-12.5714285714286,57.4285714285714,-24.1428571428571
"235",17,2020-04-21,"Kansas",14.1428571428571,-38.2857142857143,-30,-9.14285714285714,89.1428571428571,-20.7142857142857
"236",18,2020-04-28,"Kansas",11.7142857142857,-36.4285714285714,-24.1428571428571,-3.14285714285714,106.857142857143,-12.8571428571429
"237",19,2020-05-05,"Kansas",11.4285714285714,-32.5714285714286,-20.1428571428571,3.14285714285714,82.7142857142857,-9.28571428571429
"238",20,2020-05-12,"Kansas",11.5,-31,-21.25,-2,74.75,-10.25
"239",7,2020-02-11,"Kentucky",1,-3.66666666666667,4.66666666666667,0.666666666666667,28.6666666666667,5
"240",8,2020-02-18,"Kentucky",0,2.28571428571429,1.71428571428571,1.71428571428571,15.1428571428571,3
"241",9,2020-02-25,"Kentucky",-0.571428571428571,2,10.8571428571429,8.85714285714286,19.7142857142857,5.28571428571429
"242",10,2020-03-03,"Kentucky",-1.14285714285714,2,11.7142857142857,12.2857142857143,57.8571428571429,6.71428571428571
"243",11,2020-03-10,"Kentucky",2.42857142857143,-4.28571428571429,-1,18.1428571428571,16,-1.57142857142857
"244",12,2020-03-17,"Kentucky",10.5714285714286,-26,-29.7142857142857,5.57142857142857,19.2857142857143,-17.4285714285714
"245",13,2020-03-24,"Kentucky",14,-38.1428571428571,-35.5714285714286,-8.28571428571429,59.8571428571429,-28.5714285714286
"246",14,2020-03-31,"Kentucky",15.1428571428571,-42.4285714285714,-35,-3,42.4285714285714,-31.1428571428571
"247",15,2020-04-07,"Kentucky",16,-45.2857142857143,-39.1428571428571,-8.14285714285714,25.1428571428571,-36.2857142857143
"248",16,2020-04-14,"Kentucky",14.8571428571429,-40.7142857142857,-30.7142857142857,-6.28571428571429,29.1428571428571,-32.2857142857143
"249",17,2020-04-21,"Kentucky",14.8571428571429,-40.8571428571429,-30.1428571428571,-5.57142857142857,32.4285714285714,-30.5714285714286
"250",18,2020-04-28,"Kentucky",12.1428571428571,-38.4285714285714,-22.1428571428571,3.28571428571429,61.7142857142857,-23.2857142857143
"251",19,2020-05-05,"Kentucky",12.5714285714286,-36,-22,5.71428571428571,38.2857142857143,-22.2857142857143
"252",20,2020-05-12,"Kentucky",12.25,-34.75,-22,4.5,60.75,-18.5
"253",7,2020-02-11,"Louisiana",0.333333333333333,-0.666666666666667,5,3,12.3333333333333,8.33333333333333
"254",8,2020-02-18,"Louisiana",0.285714285714286,-2,8.14285714285714,4.85714285714286,17.7142857142857,17
"255",9,2020-02-25,"Louisiana",0,-5.57142857142857,14.2857142857143,8.57142857142857,27.5714285714286,14.4285714285714
"256",10,2020-03-03,"Louisiana",-1,2.42857142857143,11,9.28571428571429,26.1428571428571,9.28571428571429
"257",11,2020-03-10,"Louisiana",0.857142857142857,-2.14285714285714,4.14285714285714,21.1428571428571,24.4285714285714,1.71428571428571
"258",12,2020-03-17,"Louisiana",11.5714285714286,-26.4285714285714,-30.2857142857143,6.42857142857143,-12.7142857142857,-29.4285714285714
"259",13,2020-03-24,"Louisiana",16.4285714285714,-40.1428571428571,-42.1428571428571,-14.4285714285714,-19.7142857142857,-42
"260",14,2020-03-31,"Louisiana",17.1428571428571,-42.2857142857143,-40.2857142857143,-7.85714285714286,-22,-46.4285714285714
"261",15,2020-04-07,"Louisiana",17.2857142857143,-45.4285714285714,-44.1428571428571,-11.7142857142857,-23.8571428571429,-49.2857142857143
"262",16,2020-04-14,"Louisiana",15.8571428571429,-39.7142857142857,-34.8571428571429,-9.57142857142857,-20.2857142857143,-43.4285714285714
"263",17,2020-04-21,"Louisiana",14.5714285714286,-38,-31.1428571428571,-6.28571428571429,-10.4285714285714,-39.7142857142857
"264",18,2020-04-28,"Louisiana",12.2857142857143,-35.8571428571429,-25.8571428571429,-1,-8,-36
"265",19,2020-05-05,"Louisiana",11.7142857142857,-33.1428571428571,-23,4.57142857142857,-6.71428571428571,-32.8571428571429
"266",20,2020-05-12,"Louisiana",12,-32,-22.25,0.75,-8.75,-32
"267",7,2020-02-11,"Maine",1.66666666666667,-11,11,3.33333333333333,24.3333333333333,14
"268",8,2020-02-18,"Maine",1.28571428571429,-5.28571428571429,4.85714285714286,0.142857142857143,14.2857142857143,11.4285714285714
"269",9,2020-02-25,"Maine",0.142857142857143,1.71428571428571,7.14285714285714,2.14285714285714,4.42857142857143,9.71428571428571
"270",10,2020-03-03,"Maine",-0.714285714285714,2.71428571428571,11,5.28571428571429,27.7142857142857,11.7142857142857
"271",11,2020-03-10,"Maine",2.14285714285714,-1.42857142857143,1.71428571428571,18.4285714285714,16.4285714285714,-1.57142857142857
"272",12,2020-03-17,"Maine",12.2857142857143,-28.5714285714286,-34,-2,13.5714285714286,-30.2857142857143
"273",13,2020-03-24,"Maine",15.7142857142857,-38.8571428571429,-44.1428571428571,-16.4285714285714,9,-47.2857142857143
"274",14,2020-03-31,"Maine",17.1428571428571,-42.1428571428571,-46.5714285714286,-17.5714285714286,1.14285714285714,-53
"275",15,2020-04-07,"Maine",15.8571428571429,-45.8571428571429,-49,-21.5714285714286,-2.85714285714286,-53.5714285714286
"276",16,2020-04-14,"Maine",15.2857142857143,-40.8571428571429,-36.2857142857143,-13.2857142857143,30.4285714285714,-47.5714285714286
"277",17,2020-04-21,"Maine",15.2857142857143,-39.8571428571429,-37.4285714285714,-13.5714285714286,22.8571428571429,-47.4285714285714
"278",18,2020-04-28,"Maine",12.7142857142857,-36.7142857142857,-29.7142857142857,-7.42857142857143,42.7142857142857,-40.7142857142857
"279",19,2020-05-05,"Maine",12.5714285714286,-34.7142857142857,-27.1428571428571,-3.28571428571429,43.8571428571429,-38.7142857142857
"280",20,2020-05-12,"Maine",12.5,-34.25,-26.25,-4.75,62.25,-34.25
"281",7,2020-02-11,"Maryland",2,-11,5,-0.333333333333333,21.3333333333333,-6
"282",8,2020-02-18,"Maryland",-0.428571428571429,2.85714285714286,2.28571428571429,0.428571428571429,22.1428571428571,2.14285714285714
"283",9,2020-02-25,"Maryland",-0.285714285714286,3,3.71428571428571,1.28571428571429,5.85714285714286,0.142857142857143
"284",10,2020-03-03,"Maryland",-0.571428571428571,3,5.71428571428571,4.57142857142857,46,1.42857142857143
"285",11,2020-03-10,"Maryland",3.14285714285714,-5.57142857142857,-1.28571428571429,11.1428571428571,33.4285714285714,-11.7142857142857
"286",12,2020-03-17,"Maryland",15.7142857142857,-35.8571428571429,-29.2857142857143,-4,29.8571428571429,-41.7142857142857
"287",13,2020-03-24,"Maryland",19.8571428571429,-46.5714285714286,-39.4285714285714,-18.7142857142857,15.8571428571429,-52.5714285714286
"288",14,2020-03-31,"Maryland",22,-51,-44,-22.8571428571429,2.14285714285714,-54.8571428571429
"289",15,2020-04-07,"Maryland",22.8571428571429,-53.2857142857143,-45.4285714285714,-23.4285714285714,0.285714285714286,-56.5714285714286
"290",16,2020-04-14,"Maryland",21.5714285714286,-50.1428571428571,-40.4285714285714,-19.5714285714286,4.71428571428571,-53.7142857142857
"291",17,2020-04-21,"Maryland",21.7142857142857,-50,-40.7142857142857,-20.7142857142857,-3.14285714285714,-54.7142857142857
"292",18,2020-04-28,"Maryland",19.2857142857143,-48,-35.8571428571429,-16,29,-49.7142857142857
"293",19,2020-05-05,"Maryland",19.4285714285714,-46.2857142857143,-33.7142857142857,-12.4285714285714,19.5714285714286,-48.7142857142857
"294",20,2020-05-12,"Maryland",18.25,-45,-30.75,-10.75,88.25,-43.25
"295",7,2020-02-11,"Massachusetts",3,-14.6666666666667,6.33333333333333,-3.33333333333333,11.6666666666667,-8
"296",8,2020-02-18,"Massachusetts",1,-4.14285714285714,2.85714285714286,-3.14285714285714,20.1428571428571,0.142857142857143
"297",9,2020-02-25,"Massachusetts",-0.285714285714286,2.71428571428571,6,1,8.28571428571429,6.14285714285714
"298",10,2020-03-03,"Massachusetts",-0.285714285714286,2,7.14285714285714,4.71428571428571,36.8571428571429,0.142857142857143
"299",11,2020-03-10,"Massachusetts",4.85714285714286,-9.14285714285714,-4,17,24,-20.8571428571429
"300",12,2020-03-17,"Massachusetts",17.1428571428571,-40.2857142857143,-37.7142857142857,-3.85714285714286,11.1428571428571,-55.7142857142857
"301",13,2020-03-24,"Massachusetts",22.2857142857143,-52,-50.8571428571429,-23.7142857142857,5.42857142857143,-68.7142857142857
"302",14,2020-03-31,"Massachusetts",22.8571428571429,-54.1428571428571,-49.4285714285714,-20,4.28571428571429,-69.4285714285714
"303",15,2020-04-07,"Massachusetts",23.5714285714286,-56.5714285714286,-53.5714285714286,-26.5714285714286,-5.71428571428571,-71.5714285714286
"304",16,2020-04-14,"Massachusetts",22.5714285714286,-54.4285714285714,-47.7142857142857,-23.7142857142857,5.14285714285714,-69.1428571428571
"305",17,2020-04-21,"Massachusetts",22.7142857142857,-53.4285714285714,-48.7142857142857,-26.4285714285714,-7.71428571428571,-69.2857142857143
"306",18,2020-04-28,"Massachusetts",19.4285714285714,-50.8571428571429,-41.5714285714286,-18.4285714285714,30.8571428571429,-63.7142857142857
"307",19,2020-05-05,"Massachusetts",19.7142857142857,-49,-40.2857142857143,-15,11.4285714285714,-64.2857142857143
"308",20,2020-05-12,"Massachusetts",19.25,-48.5,-38.25,-16,46.5,-60
"309",7,2020-02-11,"Michigan",1,-2,4,0.666666666666667,20.3333333333333,2.33333333333333
"310",8,2020-02-18,"Michigan",-0.142857142857143,1.42857142857143,3.28571428571429,0,23.7142857142857,8.71428571428571
"311",9,2020-02-25,"Michigan",0.428571428571429,-0.571428571428571,5.42857142857143,1.28571428571429,12.7142857142857,12
"312",10,2020-03-03,"Michigan",-0.857142857142857,2.57142857142857,10.2857142857143,4.85714285714286,43.2857142857143,9.14285714285714
"313",11,2020-03-10,"Michigan",3,-4.42857142857143,-3,17.5714285714286,30.5714285714286,-3.14285714285714
"314",12,2020-03-17,"Michigan",13.4285714285714,-32.8571428571429,-37.7142857142857,2.42857142857143,20.2857142857143,-31.1428571428571
"315",13,2020-03-24,"Michigan",21.8571428571429,-54.1428571428571,-57.2857142857143,-26.1428571428571,12.2857142857143,-52.1428571428571
"316",14,2020-03-31,"Michigan",21.7142857142857,-56.2857142857143,-52.8571428571429,-20.7142857142857,46.7142857142857,-51.1428571428571
"317",15,2020-04-07,"Michigan",22.7142857142857,-58.5714285714286,-57.4285714285714,-24.5714285714286,18.1428571428571,-55.1428571428571
"318",16,2020-04-14,"Michigan",21.8571428571429,-54.2857142857143,-50.4285714285714,-21.8571428571429,19.7142857142857,-53
"319",17,2020-04-21,"Michigan",20.8571428571429,-53,-46.4285714285714,-20.1428571428571,37.8571428571429,-50.4285714285714
"320",18,2020-04-28,"Michigan",16.8571428571429,-49.7142857142857,-35.5714285714286,-11.8571428571429,92.2857142857143,-40.4285714285714
"321",19,2020-05-05,"Michigan",17,-46.4285714285714,-33.8571428571429,-6.42857142857143,53,-38.5714285714286
"322",20,2020-05-12,"Michigan",15.75,-44.25,-30.75,-7.5,120.75,-31.25
"323",7,2020-02-11,"Minnesota",1,-6.66666666666667,6.33333333333333,1,9.66666666666667,-1.33333333333333
"324",8,2020-02-18,"Minnesota",-0.285714285714286,1.71428571428571,2.57142857142857,2,6.42857142857143,4.71428571428571
"325",9,2020-02-25,"Minnesota",-0.714285714285714,2.85714285714286,6.85714285714286,4.14285714285714,5.85714285714286,5.42857142857143
"326",10,2020-03-03,"Minnesota",-0.428571428571429,0.857142857142857,6.85714285714286,6.14285714285714,18.4285714285714,2.57142857142857
"327",11,2020-03-10,"Minnesota",3.14285714285714,-5.14285714285714,0.142857142857143,14.1428571428571,1.28571428571429,-10
"328",12,2020-03-17,"Minnesota",15,-31.5714285714286,-38.1428571428571,-3.42857142857143,7.71428571428571,-42
"329",13,2020-03-24,"Minnesota",19.1428571428571,-42.2857142857143,-46,-18.4285714285714,22.7142857142857,-55.7142857142857
"330",14,2020-03-31,"Minnesota",20.4285714285714,-46.2857142857143,-45.5714285714286,-17.5714285714286,37,-56.5714285714286
"331",15,2020-04-07,"Minnesota",20.4285714285714,-49,-47.8571428571429,-18.4285714285714,19.4285714285714,-58.5714285714286
"332",16,2020-04-14,"Minnesota",19.1428571428571,-44,-40.4285714285714,-13.8571428571429,31.7142857142857,-54.5714285714286
"333",17,2020-04-21,"Minnesota",17,-43.2857142857143,-35.5714285714286,-9.57142857142857,93,-50.5714285714286
"334",18,2020-04-28,"Minnesota",14.7142857142857,-42.1428571428571,-31.4285714285714,-3.71428571428571,89,-47.2857142857143
